income,surface_structure_coherence_mean,surface_structure_disorderliness_mean,surface_roughness_disorderliness_mean,colour_saturation_mean,colour_hue_coherence_mean,colour_hue_disorderliness_mean,tcap_wetness_mean,tcap_greenness_std,nir_band_mean,colour_brightness_coherence_mean,colour_brightness_disorderliness_mean,ndwi_wetness_contrast_mean,ndwi_wetness_coherence_std,tcap_wetness_disorderliness_mean,tcap_built_coherence_std
683,0.646063405,4.702897003,0.070508485,189.7025496,0.522824982,5.948344695,-951.3554948,819.2379021,2586.527619,0.759204174,5.121103091,135.1966017,0.048564321,8.081425546,0.030748525
687,0.751520874,4.412324761,0.471729031,169.4608985,0.364313382,6.281256192,-714.9661347,513.2729412,1804.881864,0.664563895,5.219469293,205.3776102,0.030610813,8.081863493,0.029442493
689,0.67637735,4.650349773,0.25901582,178.9016517,0.221245187,6.300487094,-559.2139233,639.4161968,1966.104727,0.748234316,5.044554131,229.8589966,0.045696387,8.078992026,0.07168696
690,0.747562557,7.202220284,1.429710254,168.3660714,0.142611096,6.868948747,-837.2552477,421.2938578,1962.987641,0.592185959,5.100297493,277.4754873,0.051680519,8.083831767,0.037367421
691,0.814548392,4.276327922,0.661921719,184.9785156,0.327792256,6.362158601,-669.3544099,645.2553854,2046.996098,0.692035439,5.403452209,248.021342,0.02134147,8.082561596,0.027274179
691,0.702678956,4.707108307,0.385069961,175.4196762,0.322658796,6.330888733,-722.6462989,431.3751457,1845.512454,0.691750237,5.023979387,198.7280137,0.025028766,8.080261306,0.014250658
697,0.759465126,4.14437288,0.07259658,176.8710562,0.35938034,6.275680521,-471.3961317,427.9049378,2067.327847,0.702191321,4.378180054,140.4054159,0.039615714,8.07838588,0.067713595
698,0.749587895,4.351165201,0.354774632,188.9405507,0.513841521,6.18342574,-211.1798786,560.8233969,2014.220277,0.777673358,3.602379369,111.9107787,0.024985552,8.078485124,0.026287761
699,0.751299094,6.606201474,2.092372965,156.148913,0.225530387,6.931406357,-774.6506103,658.8411921,1662.181522,0.731314674,6.111020453,306.9443656,0.018982209,8.08610311,0.007406618
700,0.781261251,3.60817145,0.075857423,171.6416968,0.389176956,6.476114814,-678.0129186,495.2175057,1964.221121,0.645041999,5.118889111,240.8402075,0.041750806,8.083652763,0.045809279
700,0.714604807,4.723055966,0.093644852,175.0150709,0.28610476,6.336286603,-697.5925335,465.2991456,2006.290781,0.624807988,4.762692148,212.422351,0.041683984,8.079994962,0.038433684
700,0.762414081,4.691759121,0.206211117,167.3568773,0.294199647,6.623951007,-482.3604909,546.0223419,2018.3829,0.556373714,4.708211091,249.3427834,0.033296632,8.080835448,0.016289571
701,0.730023403,5.451004236,0.414559637,180.1113596,0.286596191,6.467547407,-543.6376228,666.4353669,2307.411225,0.710656284,4.912207648,254.3243075,0.066357106,8.07949557,0.03915266
701,0.750825243,5.722739772,0.52971412,171.3543614,0.195561075,6.398302982,-640.8249132,515.4673786,1916.138243,0.597777474,4.887853844,224.5656826,0.047341435,8.080125221,0.037900655
702,0.674436191,5.607170575,0.507986117,174.7982379,0.145057888,6.381849803,-744.1086605,435.890066,1900.321585,0.639868324,5.323941133,263.8436915,0.035698104,8.084436596,0.049119811
704,0.708297023,5.415288596,0.265056405,179.9800725,0.241134472,6.409980711,-548.8619788,378.533162,2114.766301,0.680686973,4.497645181,165.2818206,0.093783501,8.079729984,0.055865753
706,0.766731154,5.629622954,0.464516552,169.0057637,0.307885872,6.43136716,-595.0141609,716.0949143,1938.537176,0.82640401,5.548311494,262.5784432,0.052923521,8.082058062,0.081659523
706,0.697899853,5.080556043,0.400804044,181.6092437,0.21220094,6.551240446,-493.2654627,644.9047669,2231.767438,0.702182704,4.959498625,239.137546,0.053245584,8.082731261,0.036358329
706,0.842141301,4.077020464,0.489782545,158.6782842,0.370485469,6.823818841,-640.9948283,637.8077942,2010.426281,0.671824275,5.184715416,284.8794541,0.014898275,8.084290305,0.008002335
706,0.755871036,5.219212394,0.241030776,175.6459459,0.280297059,6.397618115,-624.8803739,580.2084999,2115.154955,0.664605798,4.532607702,185.924944,0.031040688,8.076996722,0.026764405
706,0.665969854,5.250290261,0.178957277,182.8453608,0.215540717,6.449140572,-484.1596595,382.674981,1961.754832,0.645300998,4.454791509,192.8399147,0.054643801,8.07688974,0.024242662
708,0.68198839,4.538493218,0.14313275,178.9111111,0.328149173,6.601884,-611.7552098,739.237421,2515.211112,0.688871543,4.868114535,188.865155,0.063204308,8.081585277,0.043028296
709,0.811840355,6.020678615,1.155965369,166.7535211,0.307570243,6.777762904,-537.7967333,508.735817,1967.97418,0.776180472,5.986551106,308.963322,0.016769978,8.086105232,0.015918465
711,0.695912043,3.733644829,0.077432936,170.3975624,0.325478659,6.350318099,-645.5272191,678.9098042,2215.316891,0.605213752,5.110134959,216.8537749,0.041908048,8.08247887,0.015287669
711,0.741957237,5.453185292,0.361523324,176.2867133,0.311299296,6.331366126,-612.6826888,557.5854948,2124.303196,0.663329779,4.672293672,224.4676465,0.075194681,8.080221231,0.06406211
711,0.662383915,3.037583279,0.023201796,177.4998409,0.62784907,5.659043508,-187.5384575,413.7528035,1999.984887,0.701885221,2.572707676,40.85217933,0.047344774,8.06872793,0.052274575
711,0.776512918,5.798975981,0.979824956,165.4243478,0.2372717,6.213220365,-811.225417,527.4318135,1494.253913,0.690136281,5.237024799,264.3151756,0.065509887,8.080732134,0.010268118
715,0.688983498,5.742886122,0.520022068,178.2850071,0.296056923,6.364494175,-611.1529608,681.972439,2154.671148,0.696004783,4.898535929,194.3369618,0.135447693,8.081222255,0.075997754
717,0.679832437,4.772279412,0.086176106,175.8195122,0.292371315,6.246014116,-671.1793693,642.8890947,2482.833001,0.72744405,4.58145505,152.7016127,0.058210824,8.078071819,0.029084736
718,0.689065867,5.027792089,0.153127794,176.1509121,0.301287143,6.307122763,-894.587221,469.8306931,2097.751245,0.738377647,4.871759065,160.2500451,0.0861246,8.081897546,0.050076947
720,0.64745983,4.39329362,0.158425261,171.8810879,0.149863498,6.628540522,-656.3519118,458.8259811,2135.038899,0.555688912,4.724750795,237.3986001,0.0265952,8.078118199,0.029926406
721,0.718360393,4.795931002,0.213568287,179.7878004,0.33090813,6.083552643,-492.9868395,452.3070363,2116.493161,0.721544952,4.151249527,118.0850643,0.120811142,8.076562099,0.059578623
724,0.773067395,6.422674693,1.162445239,156.6549618,0.197118906,6.446423752,-874.8510667,826.7450027,1774.531489,0.796264342,5.859733901,285.2472573,0.030129572,8.083850278,0.025724337
724,0.728359193,6.000969108,0.782692689,165.6365029,0.42280224,6.574767236,-783.4607698,1182.307641,2085.225171,0.87784306,5.697286322,175.9344525,0.028741127,8.081969144,0.034033194
725,0.788918156,5.595705414,1.105891585,165.3899314,0.195924007,6.986078108,-782.7999806,1070.035027,2199.706181,0.702343477,5.697677777,248.3024309,0.052597586,8.084044983,0.049835968
725,0.660768681,5.425680749,0.27946796,170.2880905,0.178303124,6.626717657,-718.0574088,463.7134891,1870.70193,0.631356533,4.963562359,249.4892896,0.096182937,8.081527844,0.025104687
725,0.760580916,4.67003774,0.174592295,180.1577959,0.328550447,6.48683456,-540.0609966,522.2352318,2147.849721,0.683320308,4.528615932,142.7511519,0.018419378,8.079373957,0.109734514
725,0.692575931,3.643452459,0.241985208,174.4830421,0.377587484,6.511510521,-524.4425145,547.2430494,1789.120248,0.766338583,5.073580055,243.7679894,0.025590769,8.083402677,0.038682843
727,0.780574238,6.754371649,1.356556994,164.7158155,0.115352965,6.148188791,-810.8755361,575.8720685,1660.317543,0.765014709,5.340729888,244.611306,0.029990534,8.080348704,0.042670776
729,0.694306571,3.772488265,0.09888306,176.5320989,0.6412088,6.069915373,-144.7060602,712.9648737,2238.280295,0.756860536,3.521556111,187.660826,0.080435267,8.021054034,0.087026736
729,0.713342259,4.477671982,0.280610774,171.943299,0.179701853,6.473266302,-728.6203214,601.1070244,2245.190253,0.672101066,4.973020778,228.1120161,0.039206732,8.078136257,0.066490907
730,0.730196959,5.010160668,0.170785299,176.9319307,0.425719421,6.382878975,-808.6513347,512.1216976,1882.554456,0.667136372,5.101979393,186.5708372,0.038275437,8.083710249,0.016271569
730,0.630547326,4.35884734,0.036486537,184.669538,0.560094525,6.272777599,-750.4908765,624.4766065,2478.086138,0.680457467,4.827476237,163.7449474,0.06894074,8.080234956,0.03757332
733,0.765081378,5.081266153,0.592597004,161.7330508,0.321629699,6.705383516,-842.9918861,319.4566957,1348.671611,0.677990589,5.690362036,256.6823521,0.014117092,8.083539643,0.021033848
735,0.676440337,4.502711916,0.157821273,176.1735395,0.187546075,6.53855357,-546.4232025,857.9810841,2468.535222,0.652093547,4.804670087,171.0805539,0.047831443,8.081137679,0.038948664
735,0.800109882,6.713708877,1.578871106,171.1973392,0.111807057,6.884130149,-671.3683391,494.9149181,1720.297119,0.71408127,5.422388731,324.6702024,0.037786836,8.083032765,0.019201652
737,0.781596394,5.173228403,0.880749262,154.6169065,0.25359175,6.852935134,-753.9965564,523.0303795,1745.29856,0.70438465,5.82072022,460.9701957,0.018180615,8.084483896,0.055600912
737,0.780803042,5.39400823,0.452478092,178.0727056,0.512902038,6.327349,-695.4335849,971.5131496,2753.669251,0.731729564,5.190975938,179.6307304,0.021986445,8.082866712,0.055702707
737,0.727635744,6.202757563,0.831423679,172.6943844,0.148159742,6.46495571,-776.4329564,405.8044397,1826.387689,0.580031173,5.07851522,240.2873328,0.042131585,8.080990239,0.011321529
737,0.733772606,4.687921402,0.29472507,183.9575841,0.271869709,6.58359571,-294.9188171,919.0277065,2820.006457,0.651227542,4.636335543,212.5726432,0.042765832,8.084252939,0.040600217
738,0.686968648,5.951023934,0.410581532,157.624651,0.125786942,6.646138835,-610.056812,560.5628632,1825.372558,0.753203449,5.422231457,193.0061057,0.04631308,8.08267625,0.061887576
738,0.699670567,4.977615169,0.30069337,176.9595895,0.214237506,6.294677113,-528.8363549,496.3775355,2223.851829,0.592046413,4.293084679,157.6828631,0.061767658,8.078101695,0.041716104
738,0.791632456,5.337646435,0.741129732,170.7338129,0.204138128,6.086386254,-745.6772711,406.7790113,1497.449638,0.665286806,5.122810886,262.5992795,0.081888503,8.078524341,0.012935368
738,0.701760382,6.206456312,0.81730594,168.4520446,0.185129379,6.592447578,-806.9985529,511.6343747,1945.030485,0.60514094,5.334587151,255.7483599,0.030319538,8.083353817,0.020637787
739,0.705892855,3.363669817,0.076712968,184.6651786,0.71141247,5.991095261,-29.8043592,606.0027551,2303.08594,0.777162511,3.259742213,373.6415063,0.044295326,8.023237854,0.058546701
739,0.664147559,3.465026874,0.396250905,171.5079872,0.298565838,6.185765137,-786.3861185,425.1391054,1736.817894,0.618343298,4.898461329,191.653739,0.033904633,8.080860047,0.014929866
739,0.721763972,5.143410529,0.235059432,177.5014327,0.369669065,6.425832154,-749.8757864,516.9345275,1853.382519,0.629650642,4.910374867,219.7227671,0.015758239,8.081335543,0.03314054
739,0.689706634,4.931515201,0.202548194,172.1019387,0.266648438,6.245984331,-587.0203438,402.2973665,2088.202317,0.667685172,4.416097477,151.1687575,0.059040348,8.077869639,0.054896074
741,0.698933319,5.519966404,0.33771788,183.0430108,0.209310796,6.535542575,-467.0924906,526.2361092,2157.221923,0.671476601,4.641533215,188.5050576,0.021484609,8.079498493,0.064412895
742,0.726205497,5.210667431,0.293787973,167.8260255,0.22034321,6.260375978,-713.3328421,435.6564192,2019.484086,0.636348394,5.245335055,209.1235855,0.03361257,8.081913451,0.02064289
742,0.663765171,5.048812506,0.305685837,176.2251558,0.188700719,6.4474155,-589.6929679,647.6150509,2102.015954,0.771207531,5.156685957,222.8946458,0.043731767,8.081525876,0.021781043
743,0.817223308,5.803800065,0.839912189,167.9347048,0.1743588,6.484078032,-652.7379631,573.1881762,1773.506257,0.7245302,5.242301764,280.4348205,0.074221266,8.081856812,0.044332107
744,0.726030737,6.050985343,0.44279462,169.3460997,0.176549406,6.654131565,-636.8041303,751.4911761,1889.945647,0.703233276,5.201886663,226.3732359,0.07895184,8.081483422,0.036693381
744,0.726453004,6.164428539,0.959136619,170.6763052,0.169296588,6.579976559,-661.3925428,666.3637971,1765.630522,0.682597547,5.243683005,257.8356442,0.068594031,8.082425443,0.063685264
744,0.690198663,3.446247976,0.060406069,181.8982512,0.505432991,6.198175533,-273.2088897,650.7233117,2121.614308,0.758839579,4.099022732,120.3234152,0.032205844,8.081921344,0.041893871
745,0.736917974,5.729693733,0.414524441,176.1726872,0.234659754,6.389775557,-514.635429,534.0880634,2078.765639,0.682122153,4.618340615,219.8331735,0.053079103,8.080141271,0.044857193
747,0.7951448,5.462003763,0.864839207,176.2603306,0.205075369,6.102757254,-744.7189151,348.7307299,1387.950413,0.672783606,5.087958078,258.5212274,0.07279138,8.078202343,0.008339297
751,0.750883931,5.004680912,0.437662637,179.8693649,0.307017798,6.290764237,-595.2725176,592.5918412,2137.858176,0.729650711,4.806749836,192.7772451,0.057707332,8.081122759,0.057649811
752,0.739543004,5.598011795,1.29966105,155.9189189,0.12563242,6.681537439,-585.2552138,402.8049708,1490.543924,0.589867401,5.728285503,312.8242759,0.017592635,8.08077829,0.009090362
752,0.749938684,4.380002003,0.152858701,170.6232329,0.421412833,6.416589042,-734.3850781,518.7598095,2001.321451,0.789974108,4.854240119,193.8174119,0.047087275,8.08292445,0.022439524
752,0.689097076,4.633800165,0.122497848,181.3981742,0.255621559,6.250914362,-580.798573,376.021164,1846.122192,0.747469712,4.53730787,155.3951654,0.092723799,8.078989744,0.061235876
752,0.692342555,5.358541776,0.254947185,181.3562323,0.22656044,6.440851595,-475.8109846,403.1119259,2043.418909,0.643750232,4.42411994,164.7556993,0.072679216,8.077797616,0.026206835
752,0.669263333,3.548915182,0.05010661,175.058642,0.567254112,6.47691579,-294.7948412,563.3811723,1778.530096,0.772713327,4.408058084,168.5011005,0.031511765,8.083283313,0.045732067
753,0.703196269,5.109634815,0.26987281,174.3782977,0.145999286,6.716477493,-646.0862923,448.6689893,2054.936785,0.610642741,4.914893727,262.8606452,0.050774953,8.079282884,0.046988983
754,0.684139753,5.290403546,0.220659571,173.56621,0.282545452,6.383653807,-806.2048429,387.0352387,1787.351597,0.657639742,5.001717681,235.0668725,0.020439714,8.083640488,0.026819935
754,0.729882674,4.55230474,0.322885087,180.1960784,0.133644768,6.504384365,-437.984783,612.4374697,2049.477673,0.689294863,5.021214412,260.0661935,0.022219513,8.081197574,0.015735567
755,0.800582649,5.782228867,1.364031468,162.8098537,0.336428215,6.200655564,-671.1470902,739.546328,2040.918784,0.802821976,5.714327738,202.1980961,0.061590812,8.079675475,0.043541307
756,0.690849988,5.593901864,0.344209593,169.9947183,0.174821091,6.574377031,-813.2071697,499.9651082,1842.406691,0.630811591,5.096043157,251.3144859,0.046878218,8.082231821,0.029330687
756,0.753712755,6.188274037,0.633582036,177.3344262,0.163850963,6.487339579,-616.1058812,485.2707684,1459.568855,0.714462547,5.079965466,278.1007159,0.008361786,8.079892249,0.016841426
757,0.684967955,5.570395164,0.381111731,169.7606925,0.091358178,6.613852277,-654.2829293,405.4270573,1991.616088,0.542142345,4.767605599,244.8962537,0.025501148,8.077358052,0.014011554
757,0.682111477,5.826570001,0.956381624,174.8629738,0.187780395,6.45885176,-652.8794295,504.4678115,1565.804667,0.716131884,5.323141318,261.2603637,0.06063145,8.080597323,0.015469922
758,0.703650589,5.21486788,0.329883791,169.645469,0.130766114,6.669142938,-639.83092,526.1915014,1962.006623,0.584692305,4.833652397,272.5523885,0.076581515,8.079434166,0.024236814
758,0.709343628,4.923337972,0.261839623,171.8106427,0.171502624,6.399450259,-664.1348,580.9683079,1919.08155,0.626511161,5.028149863,259.6985025,0.053284388,8.080373954,0.01714749
759,0.781870975,5.563602461,0.519486787,179.4787387,0.247932434,6.433329132,-617.8831475,707.1054346,2101.595555,0.732219022,5.200335711,238.6062193,0.067433657,8.083717564,0.029942437
759,0.716191479,5.273558226,0.53775241,175.968,0.206158789,6.084665033,-747.3075622,408.8005906,1446.112001,0.63641097,5.044188604,261.6976307,0.056951801,8.078291479,0.016320793
759,0.726467118,4.515531398,0.172024259,165.4121622,0.42563471,6.443028118,-512.8916474,602.9364951,2139.336994,0.675615663,4.943329694,157.6685068,0.022107935,8.080857968,0.056618402
762,0.774802891,5.013239233,0.831105125,161.6782465,0.286520778,6.804873204,-404.0610896,935.6239867,1898.494624,0.749591385,5.853774176,292.2356295,0.017418995,8.083325637,0.045674919
762,0.770700717,3.940760208,0.967769629,168.0651042,0.269060201,6.670617377,-775.5835311,740.0785441,1874.940106,0.723657511,5.843090896,339.0272164,0.015592443,8.085229203,0.00899093
762,0.741597683,5.160545532,0.714332902,174.4032947,0.352853386,6.524764418,-679.3312936,803.2130821,2108.390179,0.730072891,5.258342646,219.2240962,0.046151723,8.082147602,0.043769614
762,0.700480618,3.564051166,0.071833829,173.4170364,0.418257012,6.483903009,-595.7756976,521.1185855,2124.6575,0.621759877,4.77672887,186.5894598,0.04185042,8.079047072,0.035378663
762,0.501783545,3.145325167,0.002697681,196.9096774,0.449128335,5.339457693,-111.8626539,280.1673524,1920.825807,0.679605139,2.301332313,25.38342502,0.036476576,8.06647648,0.015623427
764,0.739904376,4.016754143,0.6374119,160.8886414,0.278010286,6.82693386,-550.4184794,590.7712562,1706.781739,0.642210861,5.626252977,437.7401082,0.073384029,8.085595328,0.048526548
765,0.754094379,4.33356123,0.454107172,157.9427083,0.306968864,6.491781091,-686.5566761,505.0821024,1487.1875,0.720629824,5.654489916,220.0653641,0.033763688,8.082750721,0.008823477
766,0.687297534,6.002368557,0.426605308,166.0583501,0.14469933,6.577645678,-900.3981162,401.3001232,1776.667003,0.511405723,5.155055887,243.5584587,0.10141739,8.081341542,0.070604741
767,0.696742332,6.241630195,0.935789514,173.3693467,0.143245646,6.499209506,-616.2465499,445.6843233,1572.726129,0.66013606,5.029970495,287.6506001,0.0428277,8.079865579,0.015978445
769,0.738376382,4.862210631,0.309230783,182.5649718,0.268192098,6.734037011,-443.1951063,441.02531,1733.370058,0.758713993,5.087747406,241.4462863,0.043856682,8.082283018,0.043562783
769,0.713370396,4.914595709,0.16195147,168.4793323,0.256947407,6.531383286,-657.1148358,499.1250836,2019.700315,0.63932447,5.009344314,243.2857175,0.037854266,8.080811379,0.029235681
769,0.680790083,4.579248234,0.120441098,185.4614108,0.304357522,6.605983152,-196.5436209,871.7544064,2183.02075,0.694664208,4.409068498,213.8274863,0.037646773,8.084655008,0.039766678
769,0.735947672,5.577500652,0.625943948,172.5388471,0.192390556,6.240345284,-667.3424136,310.1823581,1361.541355,0.597184654,5.054683785,255.618544,0.10742817,8.081389716,0.029156732
769,0.688078371,3.647580398,0.038501479,178.1915162,0.494580873,6.503485816,-530.3065554,888.8531372,2378.107724,0.767533714,4.776817419,172.0624308,0.05196609,8.083821534,0.029326967
770,0.743558261,5.673749429,0.725735459,169.0498221,0.163146836,6.674157444,-709.2863687,490.5040942,1884.443417,0.629450462,5.232105636,275.8846935,0.077896553,8.082039774,0.077212625
771,0.737846556,5.597093869,0.586219902,178.1360294,0.176354689,6.279426806,-652.7658206,352.1993124,1471.838231,0.648903544,5.057856774,237.4171128,0.099669618,8.080373015,0.01718514
774,0.657166099,3.984749785,0.143111406,172.9136009,0.226764972,6.745666605,-496.164595,766.4640471,2127.0864,0.631525543,4.920366836,280.6407587,0.065432203,8.082475881,0.023820455
774,0.717547624,6.112037217,0.623063305,169.26686,0.158733698,6.547408314,-794.1680456,461.0285965,2058.299854,0.604638688,4.994842987,225.156673,0.026561228,8.07750018,0.014306003
776,0.665587611,4.197814507,0.191008601,183.1469921,0.332401532,6.233216535,-495.2025035,585.6641701,2022.885358,0.755309733,4.824358235,207.8155371,0.120752879,8.08027243,0.07521431
777,0.737545404,5.422135849,0.247353312,174.7853717,0.339623963,6.34096523,-593.7047023,369.3360579,1997.212229,0.66342837,4.610645352,197.0998763,0.071667686,8.078024467,0.06034706
778,0.72639496,4.590079303,0.289271707,176.6670103,0.34402365,6.06634347,-1004.586864,467.0325404,2037.134018,0.635939776,5.273308668,197.1026703,0.028877195,8.082421289,0.030553002
778,0.685224846,4.534764043,0.162096967,181.139834,0.209423415,6.272156477,-585.9652911,701.9614587,2407.326351,0.737819731,4.868342686,187.7675854,0.067464603,8.081023333,0.055033989
781,0.710154908,5.802780942,0.765106619,171.8742171,0.255606803,6.636250414,-659.2853684,791.445724,2217.418057,0.634568489,5.118247245,265.3464712,0.048854936,8.081018472,0.037835221
781,0.767269957,5.437377903,0.363366835,170.7919859,0.173056523,6.558756886,-637.9441057,391.4912658,1998.647618,0.577261062,4.893467704,249.1662816,0.055694298,8.079367171,0.044812073
782,0.718636192,5.661950118,0.534314055,172.6511516,0.349298417,6.431718689,-652.5612936,425.3231968,2011.159311,0.702287804,5.072597011,242.5330718,0.092196349,8.081094832,0.068155695
